address,location,price,publish_time,room_area,room_img,room_infos,room_layout,room_orientation,room_url,surrounding_desc,title
华润幸福里二期,"104.123455,30.616446",3500,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_gcbYGMvZw.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_mvsZXEcbZ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_WLi1WID0E.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_ynbqi3hD8.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_m5xSk8iaT.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_BZdtRmbG9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：75.04㎡,朝向：东南,维护：3天前,入住：随时入住,楼层：中楼层/32层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784771591165181952.html,【出租原因】该房屋简单装修，装修风格比较年轻化，家具家电齐全。。。。。。。。。【周边配套】小区门口50米就是地铁7号线师大站，小区200米有川师校园广场美食街，还有多路公交通过，可直达春熙路，静居寺，出行，本房所在位置繁华，配置齐全，小区50米就有兴业银行，建设银行，中国银行。小区门口有菜鸟驿站，洗衣店。【小区介绍】此房是2014年所建，小区环境好，2栋高层，10栋小高层1梯2户的洋房，小区与四川师范大学相邻，华润集团自带物业公司，保安24小时值守，物管费3.2元平米,"
        整租·华润幸福里二期 2室1厅 东南              "
蓝光金悦天娇,"104.12751646348,30.6065300098",635,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/21b7e97c-c11f-4db3-b835-8f8f9ea336e3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/dce77a06-616c-4324-b7c7-f2a00d59c0cf.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5e208107-17c2-43d1-b278-2467bca49aec.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0aab4b2d-5b4a-427d-99f4-913b105c537c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/255d851e-34dc-4798-a888-52115525a17a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c2fbcf03-f58c-44cd-bb20-124e0174027e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0eeb7e0c-59d8-4250-b3fa-5a0b47750ede.780x439.jpg,"基本信息,面积：12.00㎡,朝向：东南,维护：2天前,入住：随时入住,楼层：22/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2772595937653301248.html,我们没有中介费！并且，租客可免费全年享受管家式服务！高品的装配，百兆的宽带，每月有公共区保洁，每年一次的安全排查。保证入住环境整洁。这里将会是你合适的选择！,"
        合租·蓝光金悦天娇 4居室 东南卧              "
阳光香榭,"104.26940081432,30.571297108893",900,房源维护时间：2021-06-09,,"https://image1.ljcdn.com/510100-inspection/prod-4fbdbbe7-2012-4d0b-8ea5-fc3d429399ec.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/prod-39046b7e-285c-4141-b204-ac0304f34d89.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/prod-cec7dafa-3b7e-4ef8-a1e5-761e49cf17d6.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/prod-8b39bccf-9e0e-433b-9a16-725cad940563.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/prod-79e0030f-52dc-4e54-8d97-cd860f3a1b85.png","基本信息,面积：45.95㎡,朝向：东,维护：今天,入住：随时入住,楼层：高楼层/15层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2785350888359993344.html,【房源亮点】此房近地铁，地理位置很好，采光通透，楼下就是美食街，吃饭方便【交通出行】1：出门就有公交车站 2：近龙泉地铁站 几百米 3：交通出行很方便【周边配套】1：近龙泉万达广场 2：近龙泉地铁站 3：近龙泉汽车总站 4：近菜市场【小区介绍】占地面积15539平方米，总建筑面积26727平方米 。绿化较好，容 积 率较低，楼层状况158户,"
        整租·阳光香榭 1室1厅 东              "
蓝光金悦天娇,"104.12706157612,30.606691446277",820,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/0adaf875-b23b-4174-a54e-b74be53597a3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/9325734c-88a6-407d-b93e-ee7290f0ac8f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5683d0dd-6b7e-43e9-90ec-cb47b44b345d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1d07e4d7-f0be-4074-af2f-2aa532041a42.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ad889183-5616-4071-b2d9-864bc7f718db.780x439.jpg,"基本信息,面积：9.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：6/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2783897747730997248.html,1、房屋介绍：室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。2、小区介绍：蓝光金悦天娇小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来电！,"
        合租·蓝光金悦天娇 4居室 南卧              "
南城都汇汇馨园三期,"104.055849,30.601619",3500,房源维护时间：2021-06-09,,"https://image1.ljcdn.com/110000-inspection/pc0_3DJZAHRNU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_TExmE6b1s.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_pjoAGyW6B.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_3acUjrIG5.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_JDMs1DsAP.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_ZwGFc9DRc.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_GLPkZv8O8.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_i3G8hd0Ay.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/767699cd-010f-4c86-b379-9ce1810106f3.png","基本信息,面积：89.48㎡,朝向：南,维护：今天,入住：随时入住,楼层：低楼层/18层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784806963660193792.html,【交通出行】小区由香港和记黄埔开发，2012年交付，设计有入户大堂，有沙发座椅方便业主进出休息等待。总高18层，低密度，总户数1248户，居家更舒适；家利物业提供物业服务，设有24小时安保，出入均需刷卡，路面、绿化、水景定期养护，环境宜人【周边配套】二十一世纪幼儿园，托菲诺幼儿园，弋果幼儿园，锦城；新街里，仁和新城，九方，茂业，奥克斯广场，环球，银泰，欧尚，宜家，凯德广场，富森美等医疗：成都市市一医院【小区介绍】小区大门距离地铁5号线石羊立交站B口20米（来源于百度地图），1号线高新站1.4公里（来源于百度地图），距离600米（来源于百度地图）有成汉中路公交站，有187.188.162路,"
        整租·南城都汇汇馨园三期 2室1厅 南              "
蓝光金悦天娇,"104.12751646348,30.6065300098",680,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/4de61647-917d-497f-81cb-c72382582e1d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/88cc1b99-fbfc-45b8-8087-0b6a6cf72f06.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/4793f366-cba9-4f00-b096-7974c81097f0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5eff6458-f9f3-4ee4-841f-a8ee3b096b3b.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e80706c8-861d-4aa6-ad3e-cba10e322b57.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ad5acaf6-da56-46c9-88af-57c9ef336086.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a05d5dc4-b146-44c7-a36c-739787e31b7d.780x439.jpg,"基本信息,面积：7.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：6/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2783897804698304512.html,1、房屋介绍：房屋装修水准高，楼层好，位置优越，配置齐全。2、小区介绍：蓝光金悦天娇小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        合租·蓝光金悦天娇 3居室 南卧              "
保利林语溪二期,"104.191258,30.703861",1800,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/53c7865a-0f57-42f3-9c10-787bfc2d8297.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/fba33515-71ed-4fa5-8420-de9f95aaaaff.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/3c108ad9-4940-4904-a3a2-df5064934bcb.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/0837a864-69b2-460d-9018-1b7af2eaf703.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/afe81f09-e16c-4553-acee-e457cca083ff.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/9142d0aa-08dd-4ff4-a272-90e2b16549ee.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/36990300-b487-4b19-b978-f9fd19e22be6.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：105.00㎡,朝向：东,维护：3天前,入住：随时入住,楼层：低楼层/24层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784878930837389312.html,,"
        整租·保利林语溪二期 3室1厅 东              "
鹭岛国际四期,"104.019358,30.652123",2500,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/pc0_3mEeSAR6K.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_umcae2RKj.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_QrWTklExT.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_JvbryCony.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：51.51㎡,朝向：东南,维护：4天前,入住：随时入住,楼层：低楼层/17层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2785292835845308416.html,【装修描述】此房为西班牙风格标间，由开发商统一精装修交付，配有格力空调，老板牌灶具，恒热热水器，杜拉维特卫浴。该房有阳台，卧室与厅之间有推拉门，即美观还节省了空间。厨房有生活阳台，卫生间有通风采光的窗户【交通出行】1.地铁：7号线（龙爪堰站）2.公交：8路，21路，42路，70路，100路，165路，343路……【小区介绍】鹭岛国际三四期为2012年精装修交付的电梯房，小区一共有13栋，其中2栋的原石滩，3栋和5栋的小户型还有4栋的写字楼在步行街，可谓”闹中取静“。小区相对较新，租金不错，小区车位充足,"
        整租·鹭岛国际四期 1室0厅 东南              "
橙郡二期,"103.985238,30.723716",1900,房源维护时间：2021-06-04,,"https://image1.ljcdn.com/110000-inspection/a543957e-97eb-42ff-b7aa-113b0cad0e04.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/ab212ad5-d592-492e-b42b-1fe883964fc9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/927c3171-faaf-43b9-8fdc-35876c0aa05d.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/510fa039-682f-4b6a-b0f9-bf7d69b3fe04.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/989377e4-36d6-4673-b11f-2fb376332572.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_455a4be2-f275-485b-b625-3e745a9928e0.png","基本信息,面积：45.87㎡,朝向：南,维护：5天前,入住：2021-06-13,楼层：低楼层/17层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2785370068316864512.html,【交通出行】小区门口有公交路线，235 311 725等距离小区有地铁线金周路，交通便利【周边配套】此小区是2007年的小区，小区的物业是中海信合，进门刷卡，人车分流，安全性高，小区内部绿化高【小区介绍】此房位置繁华，生活配套设施齐全，小区门口有购物公园，沃尔玛超市，太平洋影城，建设银行，中信银行，工商银行等,"
        整租·橙郡二期 1室1厅 南              "
香山半岛,"104.081832,30.493853",2000,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_sVucDdMX9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_YTWEHkCv4.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_a3SUhvXfl.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_EyGF4PKFm.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_WXPIRFOmR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_HUu9w4qwD.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_dr5PoDSbq.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_WyMkCdDT6.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_BRmxUKgUx.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：58.67㎡,朝向：北,维护：3天前,入住：随时入住,楼层：低楼层/24层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784805893441585152.html,【户型介绍】套一改的套二。开放式厨房和洗漱间。卫生间稍微有点小。明厨暗卫。【交通出行】小区门口多路公交 T208 T45 571等 步行十min左右就到达天府大道地铁1号线 18号线海昌路站【周边配套】山姆会员超市，迪卡侬步行10mins左右。家乐福距离2KM内。,"
        整租·香山半岛 2室1厅 北              "
双楠忆景,"104.021049,30.637749",2900,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/510100-inspection/76fd2296-5146-4312-a1a5-ea0a9f027318.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/654781bd-e932-458b-a237-4e95e4bada48.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/5e866def-3eaf-437a-8ca6-9f03bb62353f.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/b7b9ae46-7b75-4767-ac57-37f608b0e602.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/4c33c7e5-3c38-4028-82d0-f60fdacb93e6.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/d2aaf089-372b-4bd7-9108-3dce0d4786c7.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/2fa64b80-cc2d-47ed-a7f7-c26dc244730b.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：81.31㎡,朝向：南,维护：3天前,入住：2021-06-12,楼层：中楼层/9层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2784991979316969472.html,【交通出行】小区门口有公交站台：太平园东三街站，小区距离地铁七号线武侯大道站600米（数据来源于百度地图），距离地铁3、7、10号线交汇站太平园站900米（数据来源于百度地图）【周边配套】小区距离3 7 10号太平园站大概800米，距离7号线武侯大道站600米，距离大悦城500多米，距离永辉超市100多米，旁边正在修农贸市场幼儿园【小区介绍】小区是2010年的，都是九楼到顶的电梯小层，人车分流，小区带游泳池休闲设施,"
        整租·双楠忆景 2室1厅 南              "
